Device,Time,Type,Longitude,Latitude,File,Bearing,Velocity,Distance,Temperature,Voltage
dev867648043599644,2023-03-21 13:32:25+00:00,gps,5.3489179687499995,60.3821475,_track.qo,279.92825,0.0047143702,0.2687191,14.25,4.3398438
dev867648043599644,2023-03-21 13:33:29+00:00,gps,5.34891015625,60.3821475,_track.qo,282.50275,0.0042802943,0.27393883,14.25,4.3398438
dev867648043599644,2023-03-21 13:34:27+00:00,gps,5.34890234375,60.3821475,_track.qo,284.45398,0.0051205624,0.2969926,14.25,4.3398438
dev867648043599644,2023-03-21 13:35:29+00:00,gps,5.34890234375,60.3821475,_track.qo,289.1398,0.0048318193,0.2995728,14.25,4.3398438
dev867648043599644,2023-03-21 13:36:28+00:00,gps,5.34888671875,60.382152500000004,_track.qo,310.14798,0.016368931,0.9657669,14.25,4.3398438
dev867648043599644,2023-03-21 13:37:26+00:00,gps,5.34868359375,60.382197500000004,_track.qo,293.41794,0.20654036,11.9793415,14.0,4.3359375
dev867648043599644,2023-03-21 13:38:29+00:00,gps,5.34868359375,60.382197500000004,_track.qo,313.81778,0.0019544049,0.12312751,14.0,4.3359375
dev867648043599644,2023-03-21 13:39:27+00:00,gps,5.34868359375,60.382202500000005,_track.qo,327.66873,0.00646637,0.37504947,14.0,4.3359375
dev867648043599644,2023-03-21 13:40:30+00:00,gps,5.34867578125,60.382202500000005,_track.qo,299.1554,0.0035625084,0.22443803,14.0,4.3359375
dev867648043599644,2023-03-21 13:41:28+00:00,gps,5.34867578125,60.382202500000005,_track.qo,284.76486,0.003886677,0.22542727,14.0,4.3359375
dev867648043599644,2023-03-21 13:42:26+00:00,gps,5.34866796875,60.382202500000005,_track.qo,293.6196,0.004705211,0.27290225,13.25,4.3320312
dev867648043599644,2023-03-21 13:43:29+00:00,gps,5.34866015625,60.382202500000005,_track.qo,299.13852,0.0048934836,0.30828947,13.25,4.3320312
dev867648043599644,2023-03-21 13:44:28+00:00,gps,5.34866015625,60.3822075,_track.qo,295.39886,0.0047601606,0.28084946,13.25,4.3320312
dev867648043599644,2023-03-21 13:45:27+00:00,gps,5.34865234375,60.3822075,_track.qo,303.4173,0.005133141,0.3028553,13.25,4.3320312
dev867648043599644,2023-03-21 13:49:41+00:00,gps,5.34808203125,60.3824825,_track.qo,314.39246,0.17340393,44.0446,12.875,4.3085938
dev867648043599644,2023-03-21 13:49:46+00:00,gps,5.34812890625,60.382492500000005,_track.qo,68.40425,0.531722,2.65861,12.875,4.3085938
dev867648043599644,2023-03-21 13:50:25+00:00,gps,5.34812890625,60.3824825,_track.qo,173.88423,0.028435761,1.1089947,12.875,4.3085938
dev867648043599644,2023-03-21 13:51:30+00:00,gps,5.34812890625,60.382487499999996,_track.qo,323.32156,0.005048171,0.32813114,12.875,4.3085938
dev867648043599644,2023-03-21 13:52:25+00:00,gps,5.34804296875,60.3825275,_track.qo,315.03146,0.11668475,6.417661,14.5625,4.3085938
dev867648043599644,2023-03-21 13:53:29+00:00,gps,5.34802734375,60.3825375,_track.qo,321.71436,0.02106484,1.3481498,14.5625,4.3085938
dev867648043599644,2023-03-21 13:54:28+00:00,gps,5.34802734375,60.3825375,_track.qo,329.54456,0.004992098,0.2945338,14.5625,4.3085938
dev867648043599644,2023-03-21 13:55:26+00:00,gps,5.34801953125,60.3825425,_track.qo,333.40244,0.005431598,0.3150327,14.5625,4.3085938
dev867648043599644,2023-03-21 13:56:25+00:00,gps,5.34801953125,60.3825425,_track.qo,330.63635,0.0070280754,0.41465646,14.5625,4.3085938
dev867648043599644,2023-03-21 13:57:27+00:00,gps,5.34801171875,60.3825475,_track.qo,328.50272,0.008623803,0.5346758,13.125,4.3085938
dev867648043599644,2023-03-21 13:58:27+00:00,gps,5.34800390625,60.3825525,_track.qo,328.2377,0.009917541,0.5950525,13.125,4.3085938
dev867648043599644,2023-03-21 13:59:27+00:00,gps,5.34800390625,60.382557500000004,_track.qo,326.33997,0.012283134,0.73698807,13.125,4.3125
dev867648043599644,2023-03-21 14:00:25+00:00,gps,5.34766015625,60.3827975,_track.qo,324.39423,0.55908304,32.42682,13.125,4.3125
dev867648043599644,2023-03-21 14:01:29+00:00,gps,5.34741796875,60.3828775,_track.qo,304.49435,0.24727225,15.825424,13.125,4.3125
dev867648043599644,2023-03-21 14:02:27+00:00,gps,5.34532421875,60.3829875,_track.qo,276.0262,1.9984144,115.908035,13.125,4.3125
dev867648043599644,2023-03-21 14:03:25+00:00,gps,5.34333984375,60.3832825,_track.qo,286.87073,1.964508,113.94147,13.125,4.3125
dev867648043599644,2023-03-21 14:04:29+00:00,gps,5.34165234375,60.383702500000005,_track.qo,296.7916,1.6229302,103.86753,13.125,4.3125
dev867648043599644,2023-03-21 14:05:27+00:00,gps,5.33999609375,60.3841825,_track.qo,300.40158,1.8147501,105.25551,13.125,4.3125
dev867648043599644,2023-03-21 14:06:29+00:00,gps,5.33937890625,60.3844675,_track.qo,312.61588,0.7481206,46.38348,13.125,4.3125
dev867648043599644,2023-03-21 14:07:27+00:00,gps,5.33939453125,60.3844725,_track.qo,48.771866,0.022107847,1.282255,13.4375,4.3125
dev867648043599644,2023-03-21 14:08:27+00:00,gps,5.33945703125,60.3845225,_track.qo,32.33713,0.109378256,6.562695,13.4375,4.3125
dev867648043599644,2023-03-21 14:12:50+00:00,gps,5.33998828125,60.3849125,_track.qo,33.727463,0.1980479,52.0866,16.4375,4.3085938
dev867648043599644,2023-03-21 14:12:55+00:00,gps,5.3399023437499995,60.38495250000001,_track.qo,317.2738,1.2790524,6.395262,16.4375,4.3085938
dev867648043599644,2023-03-21 14:13:26+00:00,gps,5.33989453125,60.3849175,_track.qo,189.64743,0.12710103,3.9401321,16.4375,4.3085938
dev867648043599644,2023-03-21 14:14:25+00:00,gps,5.33994140625,60.384932500000005,_track.qo,56.859985,0.052573197,3.1018186,16.4375,4.3085938
dev867648043599644,2023-03-21 14:15:25+00:00,gps,5.3400507812499995,60.3850775,_track.qo,20.427855,0.28128305,16.876982,16.4375,4.3085938
dev867648043599644,2023-03-21 14:16:27+00:00,gps,5.33964453125,60.3856375,_track.qo,340.3864,1.0682368,66.23068,16.4375,4.3085938
dev867648043599644,2023-03-21 14:17:25+00:00,gps,5.33933984375,60.3858425,_track.qo,323.63956,0.48676667,28.232466,14.4375,4.3125
dev867648043599644,2023-03-21 14:18:28+00:00,gps,5.33933984375,60.3858425,_track.qo,232.0476,0.0017697635,0.1114951,14.4375,4.3125
dev867648043599644,2023-03-21 14:19:26+00:00,gps,5.33933203125,60.3858375,_track.qo,237.0371,0.008280361,0.48026094,14.4375,4.3125
dev867648043599644,2023-03-21 14:20:29+00:00,gps,5.33933203125,60.3858425,_track.qo,25.86968,0.0034981335,0.2203824,14.4375,4.3125
dev867648043599644,2023-03-21 14:21:27+00:00,gps,5.33933203125,60.3858425,_track.qo,154.16032,0.0017751087,0.1029563,14.4375,4.3125
dev867648043599644,2023-03-21 14:22:09+00:00,gps,5.33933203125,60.3858425,_track.qo,,,,14.1875,4.3164062
dev867648043599644,2023-03-21 14:24:25+00:00,gps,5.34025390625,60.3856375,_track.qo,,,,14.1875,4.3320312
dev867648043599644,2023-03-21 14:24:31+00:00,gps,5.34020703125,60.385492500000005,_track.qo,189.18842,2.7653184,16.59191,14.1875,4.3320312
dev867648043599644,2023-03-21 14:25:30+00:00,gps,5.33953515625,60.3851625,_track.qo,224.97559,0.87695366,51.740265,14.1875,4.3320312

